,eta,max_depth,n_estimators,reg_alpha,score
135,1.97015,1,216,0.7772499999999999,
136,0.44780000000000003,21,229,0.76735,
137,1.2438,15,115,0.8960499999999999,
138,1.3831,19,143,0.3565,
139,1.8010000000000002,31,205,0.26244999999999996,
140,0.9254,20,170,0.2377,
141,0.93535,16,183,0.8366499999999999,
142,0.7662,32,101,0.6782499999999999,
143,0.6667000000000001,17,112,0.5347,
144,1.2338500000000001,5,67,0.2971,
145,0.25875000000000004,2,108,0.6237999999999999,
146,1.95025,29,6,0.11394999999999998,
147,1.2637,6,81,0.034749999999999996,
148,0.5174500000000001,24,226,0.44065,
149,0.23885,13,97,0.40599999999999997,
150,0.07965,30,64,0.1783,
151,0.37815000000000004,23,50,0.34659999999999996,
152,0.5970500000000001,27,116,0.47035,
153,1.49255,3,19,0.7277499999999999,
154,0.8856,10,178,0.6634,
155,0.8259000000000001,11,109,0.60895,
156,1.93035,9,5,0.11889999999999999,
157,1.7512500000000002,28,11,0.8218,
158,1.5224,26,69,0.6139,
159,0.21895000000000003,33,75,0.7871499999999999,
160,0.4677,1,209,0.16344999999999998,
161,0.42790000000000006,21,239,0.8613999999999999,
162,1.8905500000000002,15,58,0.7227999999999999,
163,1.17415,19,127,0.024849999999999997,
164,1.1841000000000002,31,174,0.7129,
165,0.43785,20,1,0.5099499999999999,
166,0.14930000000000002,16,106,0.604,
167,0.7562500000000001,32,215,0.1684,
168,1.5622,17,119,0.06445,
169,0.49755000000000005,5,198,0.4951,
170,0.3881,2,100,0.08919999999999999,
171,1.21395,29,193,0.6287499999999999,
172,1.5423,6,195,0.5297499999999999,
173,0.29855000000000004,24,34,0.5742999999999999,
174,1.0050000000000001,13,18,0.09414999999999998,
175,0.53735,30,103,0.86635,
176,1.5920500000000002,23,155,0.13374999999999998,
177,0.79605,27,111,0.98515,
178,0.95525,3,2,0.7970499999999999,
179,0.27865,10,241,0.2872,
180,0.7861,11,128,0.25749999999999995,
181,1.3035,9,37,0.9405999999999999,
182,0.9055000000000001,28,242,0.5792499999999999,
183,1.2836,26,122,0.36639999999999995,
184,1.6617000000000002,33,73,0.42084999999999995,
185,0.69655,1,146,0.46044999999999997,
186,1.83085,21,163,0.80695,
187,1.47265,15,87,0.3268,
188,1.03485,19,158,0.7525,
189,0.11945,31,164,0.43074999999999997,
190,0.7065,20,89,0.30205,
191,1.9005,16,4,0.5247999999999999,
192,0.7363500000000001,32,32,0.8415999999999999,
193,0.12940000000000002,17,139,0.7425999999999999,
194,0.3682,5,92,0.2773,
195,1.1443,2,159,0.01,
196,0.8159500000000001,29,76,0.7920999999999999,
197,1.7811000000000001,6,136,0.64855,
198,0.6567500000000001,24,214,0.49015,
199,0.77615,13,186,0.08424999999999999,
