,eta,max_depth,n_estimators,reg_alpha,score
63,1.2736500000000002,47,93,0.9158499999999999,
64,1.61195,34,181,0.8119,
65,1.5622,7,226,0.6930999999999999,
66,0.049800000000000004,15,208,0.19315,
67,0.01,25,73,0.7227999999999999,
68,0.21895000000000003,49,118,0.37134999999999996,
69,0.47765,59,21,0.47035,
70,1.2239,58,25,0.6634,
71,0.8159500000000001,16,183,0.5247999999999999,
72,0.77615,48,102,0.01495,
73,0.9154500000000001,3,199,0.71785,
74,0.5274000000000001,27,138,0.24264999999999998,
75,1.9403000000000001,44,35,0.54955,
76,1.21395,11,10,0.9554499999999999,
77,1.65175,54,48,0.86635,
78,0.019950000000000002,33,74,0.66835,
79,1.13435,8,210,0.8713,
80,1.9602000000000002,28,43,0.41095,
81,0.63685,20,168,0.2278,
82,0.49755000000000005,35,176,0.9307,
83,0.43785,10,120,0.6881499999999999,
84,1.77115,22,45,0.8218,
85,1.49255,1,243,0.26244999999999996,
86,0.87565,51,196,0.25255,
87,1.81095,17,194,0.12384999999999999,
88,1.47265,14,236,0.39115,
89,0.41795000000000004,29,175,0.16344999999999998,
90,1.5522500000000001,23,191,0.13374999999999998,
91,1.7214,41,42,0.65845,
92,1.5025000000000002,24,123,0.7920999999999999,
93,1.5721500000000002,37,2,0.7425999999999999,
94,0.7264,56,126,0.27235,
95,0.19905,42,51,0.4159,
96,1.2537500000000001,21,192,0.1387,
97,0.34830000000000005,45,159,0.7970499999999999,
98,1.8209000000000002,32,156,0.034749999999999996,
99,1.63185,40,18,0.31689999999999996,
100,0.8657,26,170,0.8910999999999999,
101,0.79605,43,131,0.3862,
102,0.9751500000000001,6,27,0.1585,
103,1.1244,57,136,0.10899999999999999,
104,0.9652000000000001,55,166,0.6782499999999999,
105,1.6816000000000002,2,121,0.7871499999999999,
106,1.33335,39,133,0.6188499999999999,
107,0.806,5,90,0.5000499999999999,
108,1.4428,53,167,0.20304999999999998,
109,1.15425,38,239,0.1288,
110,0.69655,36,63,0.5941,
111,1.0249000000000001,4,109,0.9455499999999999,
112,1.0448000000000002,30,72,0.39609999999999995,
113,1.7612,47,190,0.5347,
114,1.1443,34,9,0.08424999999999999,
115,1.17415,7,84,0.28225,
116,0.29855000000000004,15,197,0.43074999999999997,
117,0.16920000000000002,25,195,0.024849999999999997,
118,1.3433000000000002,49,3,0.9702999999999999,
119,1.5821,59,92,0.7821999999999999,
120,0.5970500000000001,58,211,0.4456,
121,0.71645,16,219,0.26739999999999997,
122,1.3035,48,91,0.64855,
123,0.7562500000000001,3,22,0.5545,
124,1.2438,27,12,0.1684,
125,1.9104500000000002,44,125,0.6139,
126,0.45775000000000005,11,106,0.6535,
127,0.5075000000000001,54,189,0.14365,
128,0.40800000000000003,33,140,0.9603999999999999,
129,1.9204,8,20,0.6831999999999999,
130,1.67165,28,97,0.58915,
131,0.5672,20,32,0.5693499999999999,
132,0.26870000000000005,35,198,0.01,
133,0.6468,10,147,0.98515,
134,1.8010000000000002,22,163,0.53965,
135,1.31345,1,238,0.9950499999999999,
136,0.9254,51,244,0.9504999999999999,
137,0.18910000000000002,17,234,0.18325,
138,1.9005,14,248,0.7277499999999999,
139,0.09955,29,130,0.208,
140,0.22890000000000002,23,162,0.48519999999999996,
141,1.0945500000000001,41,127,0.7723,
142,0.039850000000000003,24,66,0.36145,
143,1.93035,37,223,0.5742999999999999,
144,1.7512500000000002,56,200,0.9108999999999999,
145,1.01495,42,225,0.8861499999999999,
146,1.3234000000000001,21,40,0.8613999999999999,
147,0.0896,45,71,0.34659999999999996,
148,1.69155,32,96,0.5049999999999999,
149,0.5174500000000001,40,6,0.7624,
150,0.23885,26,46,0.09909999999999998,
151,1.19405,43,39,0.21789999999999998,
152,0.55725,6,77,0.8415999999999999,
153,0.13935000000000003,57,157,0.42084999999999995,
154,1.8607,55,76,0.09414999999999998,
155,0.11945,2,119,0.8960499999999999,
156,0.9851000000000001,39,212,0.0397,
157,1.4229,5,87,0.81685,
158,0.7662,53,142,0.4951,
159,1.2637,38,28,0.8812,
160,0.53735,36,56,0.4654,
161,0.5473,4,231,0.45054999999999995,
162,0.3682,30,171,0.307,
163,0.57715,47,67,0.9900999999999999,
164,0.9453,34,240,0.5297499999999999,
165,0.6766500000000001,7,47,0.70795,
166,1.79105,15,227,0.40104999999999996,
167,0.31845,25,108,0.38125,
168,1.3831,49,60,0.9802,
169,1.8408,59,215,0.9405999999999999,
170,0.3284,58,31,0.08919999999999999,
171,1.99005,16,129,0.3367,
172,1.51245,48,151,0.4357,
173,0.7363500000000001,3,124,0.06939999999999999,
174,0.7861,27,61,0.07434999999999999,
175,0.37815000000000004,44,203,0.8564499999999999,
176,1.9801000000000002,11,111,0.0793,
177,0.607,54,148,0.11889999999999999,
178,0.6667000000000001,33,16,0.9009999999999999,
179,1.8706500000000001,8,174,0.92575,
180,1.35325,28,214,0.8514999999999999,
181,1.5423,20,228,0.80695,
182,1.1144500000000002,35,207,0.32184999999999997,
183,1.4129500000000002,10,37,0.49015,
184,0.17915000000000003,22,143,0.6386499999999999,
185,0.7463000000000001,1,24,0.29214999999999997,
186,0.20900000000000002,51,33,0.87625,
187,0.029900000000000003,17,110,0.703,
188,1.37315,14,246,0.22285,
189,0.33835000000000004,29,160,0.0496,
190,1.5224,23,52,0.7525,
191,0.93535,41,150,0.2872,
192,0.9055000000000001,24,13,0.40599999999999997,
193,0.48760000000000003,37,180,0.21295,
194,1.7413,56,237,0.2476,
195,0.0697,42,59,0.82675,
196,1.8905500000000002,21,209,0.8019999999999999,
197,0.8259000000000001,45,153,0.8316999999999999,
198,1.03485,32,218,0.2971,
199,0.6567500000000001,40,178,0.1981,
