,eta,max_depth,n_estimators,reg_alpha,score
39,0.8458000000000001,25,42,0.5297499999999999,635.8472910254158
40,1.3234000000000001,19,82,0.8019999999999999,642.0180581941091
41,0.5174500000000001,24,220,0.26739999999999997,626.2708367158896
42,0.20900000000000002,7,225,0.9108999999999999,645.4892229831809
43,1.8408,8,118,0.36639999999999995,620.3753820521811
44,1.1244,11,175,0.41095,632.5450446567
45,0.11945,22,238,0.81685,640.1881367796565
46,0.5970500000000001,28,27,0.11394999999999998,678.5608669292213
47,1.7214,32,133,0.66835,656.7158238194439
48,1.204,33,161,0.7970499999999999,640.886319608806
49,0.7463000000000001,23,160,0.18325,646.4234811195223
50,1.7413,6,65,0.8613999999999999,614.9694090417721
51,0.14930000000000002,34,87,0.5841999999999999,651.2770976324181
52,0.53735,4,107,0.8861499999999999,625.5011317913651
53,1.65175,9,77,0.6188499999999999,643.0646435694471
54,1.1642000000000001,18,119,0.5742999999999999,635.942377531859
55,1.07465,31,193,0.2773,
56,1.8806,1,138,0.48024999999999995,
57,0.7861,15,155,0.34659999999999996,
58,0.18910000000000002,30,67,0.40104999999999996,
59,0.7363500000000001,12,108,0.5545,
60,0.35825,5,1,0.08424999999999999,
61,0.09955,10,196,0.97525,
62,1.15425,3,18,0.49015,
63,1.3035,26,154,0.76735,
64,1.61195,25,165,0.65845,
65,1.5920500000000002,19,151,0.6831999999999999,
66,1.6418000000000001,24,86,0.6535,
67,1.93035,7,85,0.44065,
68,0.9950500000000001,8,113,0.3268,
69,0.07965,11,40,0.6732999999999999,
70,0.6567500000000001,22,70,0.9356499999999999,
71,1.2736500000000002,28,219,0.9603999999999999,
72,0.21895000000000003,32,180,0.1486,
73,0.7065,33,239,0.01495,
74,0.85575,23,223,0.43074999999999997,
75,1.4129500000000002,6,153,0.55945,
76,1.5224,34,53,0.2377,
77,0.29855000000000004,4,208,0.604,
78,1.05475,9,186,0.7920999999999999,
79,0.7662,18,116,0.34164999999999995,
80,0.44780000000000003,31,144,0.80695,
81,0.029900000000000003,1,45,0.25749999999999995,
82,0.77615,15,210,0.6930999999999999,
83,1.8507500000000001,30,204,0.7129,
84,0.63685,12,96,0.8564499999999999,
85,0.3085,5,146,0.9950499999999999,
86,0.12940000000000002,10,134,0.8713,
87,1.602,3,205,0.9455499999999999,
88,0.48760000000000003,26,29,0.9158499999999999,
89,0.0697,25,226,0.45549999999999996,
90,1.45275,19,166,0.5099499999999999,
91,1.9403000000000001,24,99,0.60895,
92,0.6866000000000001,7,248,0.5000499999999999,
93,1.95025,8,214,0.9307,
94,1.5423,11,179,0.5247999999999999,
95,1.69155,22,23,0.307,
96,1.3831,28,177,0.21789999999999998,
97,0.43785,32,11,0.1585,
98,0.9154500000000001,33,137,0.75745,
99,1.1144500000000002,23,92,0.42084999999999995,
100,1.2438,6,35,0.0496,
101,1.2338500000000001,34,203,0.8218,
102,0.6269,4,127,0.06445,
103,1.1841000000000002,9,105,0.8119,
104,0.41795000000000004,18,71,0.70795,
105,1.9801000000000002,31,244,0.5347,
106,0.8259000000000001,1,83,0.8910999999999999,
107,1.37315,15,227,0.9653499999999999,
108,1.3632000000000002,30,50,0.10899999999999999,
109,1.7612,12,21,0.31689999999999996,
110,0.3881,5,142,0.5049999999999999,
111,0.8358500000000001,10,171,0.9405999999999999,
112,1.51245,3,98,0.5148999999999999,
113,1.4627000000000001,26,121,0.7723,
114,1.5821,25,145,0.69805,
115,1.99005,19,10,0.48519999999999996,
116,0.3284,24,150,0.9009999999999999,
117,1.3433000000000002,7,217,0.82675,
118,0.1095,8,233,0.46044999999999997,
119,1.31345,11,168,0.9504999999999999,
120,0.6667000000000001,22,15,0.9208,
121,1.03485,28,46,0.19315,
122,1.6816000000000002,32,147,0.6634,
123,1.8607,33,80,0.4456,
124,0.26870000000000005,23,122,0.24264999999999998,
125,1.49255,6,167,0.36145,
126,0.42790000000000006,34,124,0.31195,
127,1.7811000000000001,4,229,0.2476,
128,1.0050000000000001,9,52,0.38125,
129,0.45775000000000005,18,130,0.7772499999999999,
130,0.69655,31,163,0.7525,
131,0.33835000000000004,1,123,0.33175,
132,1.0846,15,47,0.58915,
133,1.29355,30,89,0.7475499999999999,
134,1.8905500000000002,12,182,0.25255,
135,0.25875000000000004,5,194,0.87625,
136,1.5622,10,241,0.3565,
137,1.81095,3,131,0.28225,
138,1.0249000000000001,26,192,0.42579999999999996,
139,1.403,25,6,0.09909999999999998,
140,0.5473,19,170,0.37629999999999997,
141,1.9005,24,143,0.6287499999999999,
142,1.6617000000000002,7,235,0.8415999999999999,
143,0.049800000000000004,8,173,0.1684,
144,0.19905,11,38,0.208,
145,1.17415,22,25,0.5644,
146,0.93535,28,43,0.1981,
147,0.039850000000000003,32,202,0.16344999999999998,
148,1.9104500000000002,33,9,0.7326999999999999,
149,1.5025000000000002,23,78,0.54955,
150,0.3682,6,164,0.9554499999999999,
151,1.8010000000000002,34,103,0.37134999999999996,
152,1.53235,4,172,0.7425999999999999,
153,0.40800000000000003,9,74,0.8316999999999999,
154,1.47265,18,54,0.40599999999999997,
155,1.77115,31,32,0.024849999999999997,
156,1.5721500000000002,1,69,0.1783,
157,0.9055000000000001,15,213,0.53965,
158,1.4428,30,8,0.3862,
159,0.4677,12,97,0.11889999999999999,
160,0.6766500000000001,5,109,0.47529999999999994,
161,1.63185,10,140,0.86635,
162,0.5672,3,13,0.3367,
163,0.8856,26,212,0.2278,
164,1.01495,25,222,0.21295,
165,0.9652000000000001,19,44,0.20304999999999998,
166,0.9851000000000001,24,73,0.0595,
167,0.27865,7,206,0.71785,
168,1.79105,8,181,0.7871499999999999,
169,0.57715,11,33,0.7376499999999999,
170,0.019950000000000002,22,7,0.98515,
171,0.0896,28,110,0.703,
172,0.22890000000000002,32,185,0.06939999999999999,
173,2.0,33,63,0.8465499999999999,
174,0.059750000000000004,23,230,0.9900999999999999,
175,1.7512500000000002,6,24,0.1288,
176,0.13935000000000003,34,14,0.5792499999999999,
177,0.7562500000000001,4,19,0.7227999999999999,
178,0.15925,9,136,0.4951,
179,1.13435,18,187,0.8514999999999999,
180,1.1443,31,16,0.2971,
181,0.47765,1,169,0.7277499999999999,
182,1.7015,15,20,0.7821999999999999,
183,0.61695,30,199,0.5446,
184,0.37815000000000004,12,183,0.6436,
185,0.5274000000000001,5,36,0.8366499999999999,
186,0.49755000000000005,10,49,0.32184999999999997,
187,0.8955500000000001,3,62,0.9059499999999999,
188,0.9751500000000001,26,149,0.6237999999999999,
189,0.8159500000000001,25,68,0.6336999999999999,
190,1.3930500000000001,19,17,0.8812,
191,0.5075000000000001,24,106,0.0298,
192,0.95525,7,209,0.6386499999999999,
193,1.4229,8,100,0.10404999999999999,
194,0.87565,11,176,0.034749999999999996,
195,1.2239,22,94,0.22285,
196,0.71645,28,141,0.2872,
197,1.0945500000000001,32,58,0.39609999999999995,
198,1.83085,33,102,0.08919999999999999,
199,0.23885,23,195,0.6881499999999999,
