,eta,max_depth,n_estimators,reg_alpha,score
84,1.0050000000000001,18,151,0.64855,
85,1.3433000000000002,21,4,0.22285,
86,0.17915000000000003,26,197,0.3268,
87,1.5622,15,133,0.9702999999999999,
88,0.61695,8,224,0.7475499999999999,
89,0.11945,33,217,0.49015,
90,1.0448000000000002,5,55,0.4951,
91,1.4627000000000001,22,65,0.26244999999999996,
92,1.7512500000000002,11,70,0.4357,
93,0.6269,3,98,0.36639999999999995,
94,0.049800000000000004,1,243,0.2971,
95,1.5522500000000001,17,112,0.0199,
96,1.35325,10,74,0.37134999999999996,
97,0.12940000000000002,7,97,0.5841999999999999,
98,0.607,23,203,0.5247999999999999,
99,1.8607,30,88,0.5446,
100,0.85575,13,152,0.29214999999999997,
101,1.1841000000000002,29,7,0.42084999999999995,
102,1.93035,25,172,0.30205,
103,0.41795000000000004,9,213,0.5742999999999999,
104,0.7264,4,239,0.06939999999999999,
105,0.43785,24,166,0.33175,
106,1.7015,31,249,0.47035,
107,1.51245,19,75,0.65845,
108,1.1642000000000001,6,183,0.60895,
109,0.6567500000000001,18,245,0.3565,
110,0.25875000000000004,21,237,0.70795,
111,1.2637,26,130,0.6634,
112,1.3234000000000001,15,56,0.8564499999999999,
113,0.8856,8,231,0.9455499999999999,
114,0.6766500000000001,33,27,0.5941,
115,0.3085,5,196,0.47529999999999994,
116,0.8358500000000001,22,229,0.6336999999999999,
117,1.21395,11,59,0.7525,
118,1.4229,3,168,0.703,
119,0.27865,1,100,0.0496,
120,0.039850000000000003,17,111,0.9802,
121,1.15425,10,84,0.8910999999999999,
122,0.22890000000000002,7,42,0.66835,
123,1.67165,23,194,0.7970499999999999,
124,0.019950000000000002,30,240,0.7723,
125,1.17415,13,37,0.7772499999999999,
126,0.4677,29,114,0.46044999999999997,
127,1.9005,25,158,0.11394999999999998,
128,0.63685,9,180,0.1783,
129,1.29355,4,144,0.5792499999999999,
130,0.029900000000000003,24,108,0.3862,
131,1.81095,31,159,0.58915,
132,1.8010000000000002,19,83,0.0793,
133,1.7313500000000002,6,82,0.18819999999999998,
134,0.93535,18,44,0.18325,
135,1.63185,21,17,0.24264999999999998,
136,1.5721500000000002,26,16,0.48024999999999995,
137,0.9254,15,182,0.76735,
138,0.6468,8,26,0.5099499999999999,
139,1.9204,33,201,0.9504999999999999,
140,1.0945500000000001,5,95,0.6881499999999999,
141,1.2438,22,68,0.48519999999999996,
142,1.05475,11,116,0.20304999999999998,
143,1.49255,3,216,0.54955,
144,1.99005,1,195,0.6436,
145,1.7114500000000001,17,18,0.2377,
146,1.79105,10,174,0.82675,
147,0.8657,7,63,0.8415999999999999,
148,0.53735,23,248,0.32184999999999997,
149,0.71645,30,8,0.8713,
150,0.7463000000000001,13,52,0.86635,
151,0.18910000000000002,29,10,0.12384999999999999,
152,0.35825,25,21,0.8366499999999999,
153,0.23885,9,162,0.7821999999999999,
154,0.13935000000000003,4,87,0.53965,
155,0.0896,24,190,0.9208,
156,1.53235,31,58,0.69805,
157,0.7065,19,137,0.7624,
158,0.7363500000000001,6,13,0.5049999999999999,
159,0.6667000000000001,18,223,0.054549999999999994,
160,0.48760000000000003,21,40,0.37629999999999997,
161,0.059750000000000004,26,136,0.7326999999999999,
162,1.2338500000000001,15,135,0.8613999999999999,
163,0.5672,8,176,0.8514999999999999,
164,0.9652000000000001,33,121,0.04465,
165,1.1045,5,220,0.6535,
166,0.5075000000000001,22,153,0.55945,
167,1.9801000000000002,11,178,0.8119,
168,1.83085,3,221,0.10404999999999999,
169,0.01,1,207,0.16344999999999998,
170,0.2886,17,19,0.34164999999999995,
171,1.77115,10,170,0.41095,
172,0.26870000000000005,7,148,0.5644,
173,0.8458000000000001,23,38,0.34659999999999996,
174,1.8408,30,198,0.5347,
175,1.2836,13,227,0.8465499999999999,
176,0.40800000000000003,29,150,0.4159,
177,0.9751500000000001,25,30,0.8861499999999999,
178,0.95525,9,226,0.9900999999999999,
179,1.4826000000000001,4,20,0.5000499999999999,
180,1.13435,24,2,0.17335,
181,0.47765,31,50,0.5198499999999999,
182,1.01495,19,235,0.36145,
183,0.20900000000000002,6,6,0.9653499999999999,
184,1.0846,18,92,0.2278,
185,1.2736500000000002,21,48,0.08919999999999999,
186,1.5920500000000002,26,156,0.08424999999999999,
187,1.3035,15,185,0.15355,
188,1.33335,8,244,0.09909999999999998,
189,1.6816000000000002,33,22,0.1486,
190,0.19905,5,115,0.40599999999999997,
191,0.1095,22,181,0.5148999999999999,
192,1.7214,11,242,0.21789999999999998,
193,0.5274000000000001,3,219,0.034749999999999996,
194,1.9104500000000002,1,236,0.8960499999999999,
195,0.39805,17,91,0.4654,
196,1.5423,10,171,0.2872,
197,0.45775000000000005,7,105,0.42579999999999996,
198,0.8955500000000001,23,143,0.23274999999999998,
199,0.9950500000000001,30,228,0.9009999999999999,
