,eta,max_depth,n_estimators,reg_alpha,score
158,1.1642000000000001,23,9,0.98515,
159,0.9154500000000001,22,228,0.29214999999999997,
160,1.4826000000000001,28,40,0.6930999999999999,
161,1.1443,25,145,0.32184999999999997,
162,1.05475,6,184,0.47529999999999994,
163,1.7512500000000002,7,129,0.2476,
164,1.4328500000000002,16,64,0.1288,
165,1.9602000000000002,31,196,0.21789999999999998,
166,1.35325,17,74,0.5792499999999999,
167,1.4129500000000002,29,222,0.7277499999999999,
168,1.53235,11,186,0.07434999999999999,
169,0.21895000000000003,32,44,0.06445,
170,1.7811000000000001,18,215,0.41095,
171,0.8259000000000001,1,91,0.01495,
172,0.43785,20,163,0.09909999999999998,
173,0.16920000000000002,15,212,0.8910999999999999,
174,1.83085,19,93,0.5693499999999999,
175,0.7562500000000001,34,62,0.14365,
176,0.3085,14,146,0.8119,
177,1.03485,10,50,0.53965,
178,1.7015,9,17,0.5049999999999999,
179,0.8159500000000001,21,102,0.6881499999999999,
180,0.9950500000000001,2,68,0.9950499999999999,
181,1.63185,24,117,0.0199,
182,1.17415,4,177,0.16344999999999998,
183,1.69155,23,115,0.4159,
184,1.33335,22,71,0.35155,
185,0.39805,28,18,0.24264999999999998,
186,1.2239,25,100,0.9208,
187,0.7363500000000001,6,98,0.3367,
188,0.8358500000000001,7,46,0.26739999999999997,
189,0.95525,16,55,0.40599999999999997,
190,1.1244,31,80,0.6188499999999999,
191,0.7861,17,180,0.26244999999999996,
192,0.57715,29,147,0.5347,
193,1.8408,11,193,0.27235,
194,0.6866000000000001,32,112,0.22285,
195,0.5075000000000001,18,135,0.5000499999999999,
196,0.85575,1,200,0.37134999999999996,
197,0.6269,20,126,0.1585,
198,1.3035,15,60,0.6139,
199,0.93535,19,232,0.64855,
