,eta,max_depth,n_estimators,reg_alpha,score
167,1.1642000000000001,33,127,0.7277499999999999,
168,1.19405,3,141,0.37134999999999996,
169,1.1443,16,243,0.22285,
170,1.8806,18,225,0.27235,
171,0.8458000000000001,25,22,0.25749999999999995,
172,1.7214,52,100,0.6732999999999999,
173,0.41795000000000004,31,201,0.06445,
174,0.69655,34,128,0.6881499999999999,
175,1.49255,59,124,0.07434999999999999,
176,1.4229,44,172,0.9158499999999999,
177,1.6617000000000002,56,105,0.80695,
178,1.1244,54,208,0.4159,
179,1.7015,6,39,0.7376499999999999,
180,1.5224,50,3,0.208,
181,0.9055000000000001,49,186,0.01495,
182,0.17915000000000003,36,47,0.5446,
183,1.13435,20,134,0.8465499999999999,
184,0.5672,8,81,0.98515,
185,0.5174500000000001,4,156,0.81685,
186,0.18910000000000002,51,209,0.30205,
187,1.5423,53,177,0.9455499999999999,
188,1.3632000000000002,1,29,0.7723,
189,1.33335,48,185,0.17335,
190,1.31345,43,17,0.4357,
191,0.5473,32,222,0.307,
192,0.0697,2,85,0.86635,
193,1.17415,47,241,0.08424999999999999,
194,0.25875000000000004,11,238,0.60895,
195,1.9602000000000002,7,197,0.69805,
196,0.93535,26,103,0.48024999999999995,
197,0.4677,24,148,0.1486,
198,0.2886,42,180,0.2971,
199,1.7811000000000001,29,244,0.33175,
