,eta,max_depth,n_estimators,reg_alpha,score
104,0.7463000000000001,8,237,0.9900999999999999,
105,1.0945500000000001,19,127,0.8713,
106,0.17915000000000003,20,112,0.71785,
107,0.61695,24,186,0.5693499999999999,
108,1.03485,15,40,0.65845,
109,0.49755000000000005,27,63,0.25255,
110,0.20900000000000002,1,74,0.307,
111,1.8408,14,33,0.9504999999999999,
112,1.19405,11,242,0.9059499999999999,
113,0.8657,29,136,0.34659999999999996,
114,1.4129500000000002,25,172,0.0595,
115,0.22890000000000002,9,99,0.5198499999999999,
116,0.059750000000000004,10,218,0.19315,
117,1.7413,16,105,0.9158499999999999,
118,1.93035,34,241,0.11889999999999999,
119,0.31845,3,183,0.1288,
120,1.0846,31,164,0.4456,
121,0.53735,6,103,0.16344999999999998,
122,1.9104500000000002,30,81,0.6386499999999999,
123,1.7015,33,9,0.8960499999999999,
124,0.5473,13,118,0.5742999999999999,
125,0.57715,26,11,0.06939999999999999,
126,0.42790000000000006,12,32,0.7425999999999999,
127,0.9652000000000001,18,187,0.7376499999999999,
128,1.3433000000000002,4,56,0.054549999999999994,
129,0.8259000000000001,8,117,0.9208,
130,1.1443,19,12,0.97525,
131,1.1642000000000001,20,17,0.58915,
132,0.44780000000000003,24,49,0.1585,
133,0.5871000000000001,15,100,0.47035,
134,1.6816000000000002,27,207,0.98515,
135,1.5721500000000002,1,193,0.59905,
136,0.3085,14,120,0.7326999999999999,
137,1.2637,11,62,0.7821999999999999,
138,0.9453,29,132,0.42084999999999995,
139,1.4627000000000001,25,66,0.5941,
140,0.5274000000000001,9,102,0.7871499999999999,
141,0.93535,10,75,0.024849999999999997,
142,1.2438,16,184,0.5148999999999999,
143,0.63685,34,26,0.9307,
144,1.3930500000000001,3,236,0.6287499999999999,
145,1.9801000000000002,31,217,0.7227999999999999,
146,1.9005,6,84,0.43074999999999997,
147,0.6468,30,144,0.22285,
148,0.9055000000000001,33,98,0.29214999999999997,
149,1.1045,13,28,0.9603999999999999,
150,0.24880000000000002,26,16,0.6930999999999999,
151,0.9851000000000001,12,38,0.6336999999999999,
152,0.14930000000000002,18,46,0.10899999999999999,
153,1.403,4,79,0.2476,
154,0.9254,8,188,0.27235,
155,0.7065,19,25,0.11394999999999998,
156,1.33335,20,68,0.10404999999999999,
157,0.4677,24,39,0.40104999999999996,
158,2.0,15,147,0.32184999999999997,
159,1.0249000000000001,27,45,0.42579999999999996,
160,0.607,1,224,0.5049999999999999,
161,1.9204,14,234,0.8218,
162,0.5672,11,192,0.8316999999999999,
163,0.19905,29,30,0.8514999999999999,
164,0.5970500000000001,25,110,1.0,
165,0.8358500000000001,9,205,0.4951,
166,1.8706500000000001,10,47,0.2773,
167,0.3682,16,219,0.09909999999999998,
168,0.6866000000000001,34,3,0.8812,
169,0.21895000000000003,3,240,0.66835,
170,1.2239,31,92,0.21295,
171,1.4428,6,59,0.6732999999999999,
172,1.2836,30,128,0.208,
173,1.7811000000000001,33,23,0.26244999999999996,
174,1.0647,13,27,0.1783,
175,0.6567500000000001,26,168,0.0397,
176,1.77115,12,177,0.7277499999999999,
177,0.7662,18,50,0.23274999999999998,
178,1.8905500000000002,4,180,0.55945,
179,0.18910000000000002,8,119,0.3268,
180,1.83085,19,124,0.36639999999999995,
181,0.11945,20,83,0.8910999999999999,
182,0.13935000000000003,24,145,0.76735,
183,1.8010000000000002,15,162,0.25749999999999995,
184,1.1841000000000002,27,95,0.87625,
185,1.9602000000000002,1,52,0.0496,
186,0.019950000000000002,14,203,0.7475499999999999,
187,1.01495,11,53,0.92575,
188,1.15425,29,160,0.6782499999999999,
189,0.07965,25,104,0.4159,
190,1.5522500000000001,9,88,0.69805,
191,1.49255,10,206,0.5644,
192,0.6269,16,61,0.3565,
193,1.7114500000000001,34,108,0.4357,
194,1.5025000000000002,3,126,0.34164999999999995,
195,1.69155,31,221,0.6535,
196,1.47265,6,19,0.1486,
197,1.79105,30,216,0.2377,
198,1.3831,33,227,0.604,
199,1.95025,13,69,0.09414999999999998,
