,eta,max_depth,n_estimators,reg_alpha,score
98,1.9104500000000002,13,162,0.1783,
99,1.31345,7,144,0.2773,
100,0.55725,1,56,0.5049999999999999,
101,1.2438,15,22,0.0595,
102,0.9652000000000001,20,121,0.9455499999999999,
103,0.029900000000000003,22,58,0.7970499999999999,
104,1.9005,10,77,0.5000499999999999,
105,0.44780000000000003,28,91,0.1981,
106,0.63685,14,113,0.80695,
107,0.8358500000000001,23,44,0.10404999999999999,
108,1.2338500000000001,9,81,0.2278,
109,0.20900000000000002,6,224,0.17335,
110,0.6468,19,225,0.9356499999999999,
111,1.1642000000000001,4,176,0.7624,
112,1.4328500000000002,8,183,0.19315,
113,1.5224,16,119,0.6634,
114,1.0647,2,194,0.7129,
115,1.81095,29,7,0.9208,
116,1.0846,25,46,0.5841999999999999,
117,1.8806,3,196,0.8861499999999999,
118,1.45275,21,120,0.6732999999999999,
119,0.5174500000000001,27,160,0.0793,
120,1.1443,24,189,0.55945,
121,1.63185,17,209,0.9702999999999999,
122,1.95025,11,99,0.71785,
123,0.7463000000000001,13,92,0.45054999999999995,
124,0.2886,7,218,1.0,
125,1.79105,1,50,0.31195,
126,0.69655,15,186,0.3367,
127,2.0,20,151,0.7376499999999999,
128,1.3234000000000001,22,128,0.5446,
129,1.29355,10,185,0.0298,
130,1.7811000000000001,28,156,0.6237999999999999,
131,1.1244,14,207,0.6831999999999999,
132,0.29855000000000004,23,54,0.32184999999999997,
133,1.05475,9,63,0.08919999999999999,
134,1.2537500000000001,6,85,0.44065,
135,0.5871000000000001,19,67,0.6535,
136,0.8159500000000001,4,158,0.65845,
137,0.95525,8,154,0.09909999999999998,
138,0.5075000000000001,16,208,0.703,
139,0.34830000000000005,2,61,0.9802,
140,1.6617000000000002,29,8,0.04465,
141,1.1841000000000002,25,97,0.92575,
142,0.13935000000000003,3,88,0.01495,
143,0.3682,21,142,0.26244999999999996,
144,1.6418000000000001,27,148,0.59905,
145,1.8507500000000001,24,36,0.34164999999999995,
146,1.4229,17,248,0.21295,
147,1.7512500000000002,11,102,0.307,
148,0.0697,13,90,0.208,
149,0.8657,7,193,0.6287499999999999,
150,0.24880000000000002,1,59,0.8564499999999999,
151,1.69155,15,146,0.42579999999999996,
152,0.8856,20,65,0.1486,
153,0.019950000000000002,22,228,0.8613999999999999,
154,1.1144500000000002,10,17,0.81685,
155,1.5423,28,184,0.23274999999999998,
156,1.97015,14,79,0.4357,
157,0.9055000000000001,23,237,0.11889999999999999,
158,0.607,9,94,0.9108999999999999,
159,1.2637,6,204,0.18819999999999998,
160,1.49255,19,197,0.5742999999999999,
161,1.3632000000000002,4,41,0.98515,
162,0.9154500000000001,8,68,0.42084999999999995,
163,0.49755000000000005,16,246,0.5247999999999999,
164,0.37815000000000004,2,136,0.7920999999999999,
165,1.8607,29,6,0.41095,
166,0.09955,25,198,0.46044999999999997,
167,0.85575,3,171,0.6436,
168,1.2736500000000002,21,105,0.24264999999999998,
169,1.1045,27,205,0.054549999999999994,
170,1.8905500000000002,24,241,0.7425999999999999,
171,0.1095,17,48,0.7277499999999999,
172,1.8010000000000002,11,217,0.7475499999999999,
173,0.42790000000000006,13,202,0.08424999999999999,
174,0.8955500000000001,7,75,0.48024999999999995,
175,0.53735,1,71,0.5099499999999999,
176,1.5522500000000001,15,203,0.5545,
177,0.5970500000000001,20,47,0.5148999999999999,
178,0.3085,22,134,0.29214999999999997,
179,0.9950500000000001,10,201,0.8366499999999999,
180,1.51245,28,38,0.48519999999999996,
181,0.25875000000000004,14,131,0.9059499999999999,
182,1.9801000000000002,23,115,0.60895,
183,0.049800000000000004,9,226,0.9307,
184,1.7015,6,213,0.86635,
185,0.4677,19,93,0.35155,
186,1.2836,4,28,0.30205,
187,0.26870000000000005,8,110,0.0496,
188,0.23885,16,200,0.15355,
189,1.5025000000000002,2,230,0.21789999999999998,
190,1.403,29,147,0.3565,
191,0.5672,25,51,0.11394999999999998,
192,0.7065,3,20,0.6139,
193,0.6667000000000001,21,84,0.6336999999999999,
194,1.3930500000000001,27,169,0.82675,
195,1.47265,24,70,0.5347,
196,1.61195,17,30,0.8218,
197,1.93035,11,129,0.14365,
198,1.0249000000000001,13,153,0.9405999999999999,
199,1.33335,7,127,0.18325,
