,eta,max_depth,n_estimators,reg_alpha,score
77,0.7463000000000001,23,22,0.024849999999999997,
78,0.9055000000000001,5,108,0.30205,
79,0.25875000000000004,33,4,0.7970499999999999,
80,0.21895000000000003,21,140,0.9059499999999999,
81,0.049800000000000004,30,172,0.7326999999999999,
82,0.23885,24,198,0.7227999999999999,
83,1.83085,1,226,0.17335,
84,1.0448000000000002,11,144,0.42579999999999996,
85,1.9602000000000002,17,49,0.4951,
86,0.95525,32,134,0.8713,
87,1.7413,27,170,0.71785,
88,0.27865,15,149,0.3862,
89,1.49255,19,1,0.39115,
90,1.3831,6,89,0.2377,
91,0.029900000000000003,12,209,0.8316999999999999,
92,1.0647,18,185,0.42084999999999995,
93,0.87565,28,56,0.7376499999999999,
94,0.85575,22,68,0.80695,
95,1.03485,14,132,0.98515,
96,0.7264,25,53,0.40104999999999996,
97,1.2338500000000001,20,95,0.32184999999999997,
98,0.3284,4,104,0.5446,
99,0.63685,26,218,0.5099499999999999,
100,1.602,31,126,0.60895,
101,0.5075000000000001,2,238,0.08919999999999999,
102,1.5920500000000002,23,7,0.0793,
103,0.5672,5,18,0.7920999999999999,
104,0.6567500000000001,33,105,0.5545,
105,0.07965,21,159,0.5347,
106,0.3881,30,90,1.0,
107,0.13935000000000003,24,187,0.6436,
108,1.0249000000000001,1,17,0.0199,
109,0.9453,11,117,0.29214999999999997,
110,0.8657,17,249,0.0595,
111,0.01,32,130,0.44065,
112,0.37815000000000004,27,78,0.37134999999999996,
113,1.5423,15,161,0.21295,
114,1.8905500000000002,19,96,0.1684,
115,1.8010000000000002,6,50,0.64855,
116,0.79605,12,212,0.86635,
117,0.5970500000000001,18,29,0.45549999999999996,
118,1.53235,28,122,0.1585,
119,0.019950000000000002,22,42,0.55945,
120,1.5522500000000001,14,237,0.26244999999999996,
121,1.13435,25,98,0.13374999999999998,
122,0.33835000000000004,20,183,0.054549999999999994,
123,1.65175,4,123,0.12384999999999999,
124,1.05475,26,109,0.26739999999999997,
125,0.9254,31,178,0.8812,
126,0.039850000000000003,2,247,0.307,
127,0.77615,23,85,0.5198499999999999,
128,1.8408,5,156,0.82675,
129,0.5473,33,113,0.6287499999999999,
130,1.4229,21,192,0.8218,
131,0.8856,30,86,0.15355,
132,0.6269,24,36,0.5297499999999999,
133,0.8955500000000001,1,215,0.11394999999999998,
134,1.81095,11,54,0.48519999999999996,
135,0.48760000000000003,17,168,0.24264999999999998,
136,1.204,32,28,0.3565,
137,1.4428,27,92,0.5841999999999999,
138,0.5174500000000001,15,97,0.36639999999999995,
139,0.8259000000000001,19,211,0.3367,
140,1.8209000000000002,6,208,0.7475499999999999,
141,0.607,12,51,0.5247999999999999,
142,1.6418000000000001,18,14,0.6634,
143,1.17415,28,10,0.65845,
144,1.5821,22,206,0.16344999999999998,
145,1.15425,14,163,0.54955,
146,0.69655,25,216,0.9554499999999999,
147,0.9950500000000001,20,57,0.703,
148,1.9104500000000002,4,232,0.4654,
149,1.7114500000000001,26,188,0.8465499999999999,
150,1.4826000000000001,31,239,0.4357,
151,0.8358500000000001,2,199,0.5742999999999999,
152,1.97015,23,147,0.09909999999999998,
153,1.63185,5,65,0.8960499999999999,
154,1.69155,33,184,0.4456,
155,0.5871000000000001,21,234,0.6386499999999999,
156,0.71645,30,110,0.7821999999999999,
157,1.61195,24,48,0.9802,
158,0.34830000000000005,1,195,0.5049999999999999,
159,1.33335,11,245,0.34164999999999995,
160,1.5721500000000002,17,217,0.19315,
161,1.2637,32,111,0.7772499999999999,
162,0.55725,27,23,0.9405999999999999,
163,1.2537500000000001,15,35,0.9158499999999999,
164,1.07465,19,59,0.6831999999999999,
165,1.6617000000000002,6,84,0.1387,
166,0.9751500000000001,12,45,0.31195,
167,1.9005,18,20,0.22285,
168,0.8458000000000001,28,128,0.4159,
169,0.31845,22,12,0.8910999999999999,
170,1.0945500000000001,14,244,0.8415999999999999,
171,1.0050000000000001,25,142,0.7129,
172,0.6667000000000001,20,202,0.5792499999999999,
173,0.059750000000000004,4,145,0.66835,
174,1.2736500000000002,26,43,0.8564499999999999,
175,0.19905,31,227,0.08424999999999999,
176,1.1642000000000001,2,139,0.6732999999999999,
177,0.11945,23,118,0.9653499999999999,
178,1.7512500000000002,5,181,0.09414999999999998,
179,0.5274000000000001,33,220,0.6237999999999999,
180,0.15925,21,169,0.2971,
181,0.24880000000000002,30,76,0.8861499999999999,
182,1.8607,24,222,0.0397,
183,0.93535,1,131,0.9455499999999999,
184,0.7861,11,162,0.9108999999999999,
185,1.93035,17,243,0.2872,
186,1.35325,32,241,0.8613999999999999,
187,0.7662,27,197,0.58915,
188,0.7065,15,102,0.07434999999999999,
189,1.8507500000000001,19,2,0.14365,
190,0.09955,6,191,0.3268,
191,1.7015,12,81,0.47529999999999994,
192,2.0,18,32,0.9307,
193,1.9801000000000002,28,100,0.9603999999999999,
194,0.12940000000000002,22,60,0.25749999999999995,
195,1.29355,14,15,0.23274999999999998,
196,0.57715,25,219,0.5148999999999999,
197,1.01495,20,11,0.1981,
198,0.53735,4,196,0.0298,
199,0.17915000000000003,26,58,0.49015,
