,eta,max_depth,n_estimators,reg_alpha,score
54,1.17415,34,118,0.6287499999999999,
55,0.5473,56,151,0.45054999999999995,
56,0.7363500000000001,32,97,0.22285,
57,0.71645,5,102,0.13374999999999998,
58,0.13935000000000003,55,230,0.034749999999999996,
59,1.204,50,95,0.06939999999999999,
60,1.2338500000000001,59,233,0.6188499999999999,
61,0.7562500000000001,40,27,0.7326999999999999,
62,0.049800000000000004,15,6,0.69805,
63,0.9055000000000001,2,159,0.208,
64,0.5970500000000001,58,5,0.70795,
65,0.22890000000000002,16,168,0.97525,
66,0.07965,46,28,0.5247999999999999,
67,1.9104500000000002,36,55,0.17335,
68,0.5075000000000001,41,107,0.7821999999999999,
69,0.14930000000000002,23,105,0.21789999999999998,
70,1.35325,42,51,0.9307,
71,1.93035,3,22,0.5148999999999999,
72,1.97015,39,202,0.54955,
73,0.29855000000000004,30,46,0.9504999999999999,
74,0.09955,12,32,0.5049999999999999,
75,0.79605,24,142,0.054549999999999994,
76,0.24880000000000002,51,100,0.703,
77,1.83085,14,153,0.2476,
78,1.2239,49,39,0.01,
79,0.7264,47,127,0.1684,
80,1.1045,8,116,0.47529999999999994,
81,1.07465,1,219,0.30205,
82,1.1642000000000001,4,119,0.64855,
83,0.49755000000000005,6,34,0.1585,
84,1.95025,10,162,0.9900999999999999,
85,1.01495,53,174,0.4654,
86,0.9652000000000001,21,49,0.39115,
87,1.4428,20,176,0.09414999999999998,
88,0.1095,18,18,0.16344999999999998,
89,1.8905500000000002,33,81,0.42084999999999995,
90,1.2537500000000001,17,83,0.0298,
91,1.602,28,90,0.08919999999999999,
92,0.5174500000000001,48,42,0.20304999999999998,
93,0.26870000000000005,25,167,0.07434999999999999,
94,0.37815000000000004,52,96,0.4159,
95,0.019950000000000002,22,23,0.5545,
96,0.39805,9,175,0.36145,
97,1.1841000000000002,35,191,0.0793,
98,1.8706500000000001,37,161,0.5198499999999999,
99,0.77615,7,56,1.0,
100,0.6269,31,224,0.47035,
101,1.8408,26,145,0.7376499999999999,
102,0.16920000000000002,11,242,0.9108999999999999,
103,0.17915000000000003,43,196,0.9455499999999999,
104,0.0896,34,171,0.10899999999999999,
105,0.69655,56,240,0.3367,
106,1.5622,32,225,0.14365,
107,1.4129500000000002,5,237,0.8415999999999999,
108,1.81095,55,199,0.4456,
109,1.5721500000000002,50,20,0.4357,
110,1.49255,59,72,0.7525,
111,0.059750000000000004,40,26,0.9653499999999999,
112,1.99005,15,150,0.5347,
113,0.2886,2,19,0.45549999999999996,
114,0.9851000000000001,58,8,0.7475499999999999,
115,0.6866000000000001,16,126,0.6237999999999999,
116,1.1244,46,244,0.8613999999999999,
117,0.8657,36,15,0.8119,
118,0.039850000000000003,41,36,0.86635,
119,0.8259000000000001,23,87,0.7970499999999999,
120,1.03485,42,241,0.80695,
121,1.31345,3,139,0.9059499999999999,
122,1.403,39,30,0.35155,
123,1.77115,30,144,0.37134999999999996,
124,1.13435,12,215,0.31689999999999996,
125,0.607,24,177,0.60895,
126,1.8209000000000002,51,117,0.5000499999999999,
127,0.55725,14,163,0.7227999999999999,
128,1.9204,49,69,0.6535,
129,0.5274000000000001,47,217,0.2773,
130,0.45775000000000005,8,179,0.8514999999999999,
131,1.3234000000000001,1,141,0.9950499999999999,
132,1.5224,4,201,0.66835,
133,0.4677,6,59,0.6139,
134,1.8806,10,17,0.34659999999999996,
135,1.7512500000000002,53,121,0.59905,
136,1.4229,21,85,0.5841999999999999,
137,1.61195,20,21,0.5099499999999999,
138,0.806,18,31,0.0199,
139,0.8159500000000001,33,154,0.87625,
140,0.3085,17,50,0.04465,
141,1.65175,28,184,0.0496,
142,1.67165,48,214,0.8564499999999999,
143,0.11945,25,197,0.11394999999999998,
144,0.18910000000000002,52,61,0.5941,
145,1.2736500000000002,22,89,0.81685,
146,0.9154500000000001,9,99,0.5792499999999999,
147,1.7214,35,229,0.41095,
148,0.87565,37,37,0.26739999999999997,
149,1.5423,7,131,0.55945,
150,0.21895000000000003,31,13,0.8366499999999999,
151,0.9453,26,166,0.71785,
152,0.93535,11,205,0.1981,
153,1.2637,43,78,0.65845,
154,1.79105,34,41,0.9158499999999999,
155,0.8358500000000001,56,16,0.98515,
156,0.34830000000000005,32,231,0.26244999999999996,
157,1.5920500000000002,5,128,0.25749999999999995,
158,1.69155,55,9,0.15355,
159,0.9950500000000001,50,98,0.8019999999999999,
160,0.7065,59,146,0.6732999999999999,
161,0.7861,40,228,0.42579999999999996,
162,0.6667000000000001,15,221,0.9802,
163,1.5821,2,181,0.7920999999999999,
164,1.9403000000000001,58,60,0.6634,
165,0.31845,16,188,0.27235,
166,1.6418000000000001,46,77,0.5742999999999999,
167,1.8010000000000002,36,155,0.48024999999999995,
168,1.3930500000000001,41,213,0.08424999999999999,
169,1.8607,23,207,0.75745,
170,1.3831,42,186,0.28225,
171,0.33835000000000004,3,103,0.8812,
172,0.3682,39,222,0.9554499999999999,
173,1.5522500000000001,30,129,0.604,
174,1.1144500000000002,12,25,0.1486,
175,1.7413,24,140,0.2278,
176,0.15925,51,169,0.3565,
177,1.3035,14,156,0.8713,
178,1.7811000000000001,49,173,0.307,
179,0.25875000000000004,47,152,0.8960499999999999,
180,0.40800000000000003,8,44,0.1288,
181,1.6219000000000001,1,178,0.33175,
182,0.41795000000000004,4,71,0.7129,
183,0.20900000000000002,6,189,0.8910999999999999,
184,0.19905,10,148,0.9208,
185,1.6816000000000002,53,104,0.9009999999999999,
186,1.1443,21,75,0.5644,
187,1.45275,20,187,0.6782499999999999,
188,0.3284,18,180,0.92575,
189,0.23885,33,29,0.31195,
190,1.2438,17,133,0.8465499999999999,
191,1.0448000000000002,28,243,0.7772499999999999,
192,0.43785,48,123,0.39609999999999995,
193,1.4826000000000001,25,239,0.7624,
194,0.47765,52,115,0.6930999999999999,
195,0.8955500000000001,22,246,0.8316999999999999,
196,0.029900000000000003,9,48,0.29214999999999997,
197,1.5025000000000002,35,164,0.10404999999999999,
198,1.33335,37,192,0.12384999999999999,
199,0.95525,7,125,0.9405999999999999,
