,eta,max_depth,n_estimators,reg_alpha,score
172,0.87565,23,27,0.17335,
173,1.7612,8,148,0.33175,
174,0.9453,12,246,0.11889999999999999,
175,1.0050000000000001,13,183,0.2278,
176,0.7264,4,176,0.7723,
177,1.9602000000000002,1,58,0.31195,
178,1.51245,21,101,0.5446,
179,0.6269,22,93,0.98515,
180,0.48760000000000003,19,159,0.43074999999999997,
181,1.602,18,168,0.41095,
182,0.21895000000000003,26,158,0.9059499999999999,
183,0.029900000000000003,33,7,0.09909999999999998,
184,1.33335,9,164,0.0595,
185,1.3234000000000001,6,105,0.42579999999999996,
186,1.1841000000000002,3,77,0.1387,
187,1.67165,17,203,0.1288,
188,1.0846,31,204,0.2872,
189,1.5920500000000002,7,102,0.54955,
190,1.79105,30,173,0.87625,
191,0.47765,29,28,0.5742999999999999,
192,0.0697,5,169,0.0298,
193,1.5721500000000002,15,143,0.39609999999999995,
194,1.81095,34,84,0.22285,
195,0.5672,14,208,0.4357,
196,1.21395,27,223,0.5941,
197,0.41795000000000004,23,216,0.9900999999999999,
198,0.7662,8,162,0.1486,
199,0.93535,12,49,0.8465499999999999,
