,eta,max_depth,n_estimators,reg_alpha,score
41,0.37815000000000004,15,145,0.5148999999999999,
42,0.9652000000000001,12,109,0.1684,
43,1.63185,18,171,0.9702999999999999,
44,0.95525,7,55,0.87625,
45,1.65175,6,156,0.10404999999999999,
46,0.2886,31,49,0.4456,
47,1.79105,32,153,0.1387,
48,0.77615,34,125,0.6831999999999999,
49,1.83085,26,54,0.3367,
50,0.26870000000000005,23,130,0.4654,
51,0.69655,30,114,0.054549999999999994,
52,0.6866000000000001,11,71,0.6336999999999999,
53,1.2836,17,129,0.9455499999999999,
54,1.53235,3,124,0.8713,
55,1.0846,1,169,0.8019999999999999,
56,0.42790000000000006,14,28,0.0793,
57,0.63685,19,148,0.7920999999999999,
58,0.21895000000000003,10,214,0.9208,
59,1.29355,2,158,0.7227999999999999,
60,0.8159500000000001,20,238,0.31689999999999996,
61,1.93035,25,88,0.2971,
62,0.93535,29,21,1.0,
63,0.3881,8,185,0.8960499999999999,
64,0.5871000000000001,21,248,0.5297499999999999,
65,1.5423,28,41,0.6287499999999999,
66,1.2438,15,27,0.9950499999999999,
67,0.71645,12,127,0.18325,
68,1.9801000000000002,18,187,0.37134999999999996,
69,1.95025,7,233,0.82675,
70,0.35825,6,68,0.7525,
71,0.22890000000000002,31,32,0.5941,
72,0.19905,32,188,0.034749999999999996,
73,1.3035,34,198,0.703,
74,1.37315,26,178,0.2476,
75,1.0647,23,62,0.65845,
76,1.8507500000000001,30,193,0.39609999999999995,
77,1.2537500000000001,11,202,0.42579999999999996,
78,1.21395,17,146,0.39115,
79,1.03485,3,231,0.6139,
80,1.5821,1,120,0.1981,
81,0.5174500000000001,14,99,0.13374999999999998,
82,1.4328500000000002,19,36,0.11394999999999998,
83,0.0896,10,93,0.59905,
84,0.43785,2,96,0.75745,
85,0.8856,20,106,0.5347,
86,0.49755000000000005,25,208,0.14365,
87,1.2338500000000001,29,91,0.53965,
88,1.1244,8,45,0.4159,
89,0.1095,21,9,0.40599999999999997,
90,1.7015,28,181,0.5099499999999999,
91,0.3085,15,11,0.69805,
92,1.4129500000000002,12,175,0.25255,
93,1.3632000000000002,18,151,0.6188499999999999,
94,1.4229,7,163,0.41095,
95,1.3433000000000002,6,65,0.66835,
96,0.5672,31,209,0.19315,
97,1.5721500000000002,32,76,0.26244999999999996,
98,1.99005,34,5,0.7129,
99,0.44780000000000003,26,234,0.71785,
100,0.47765,23,3,0.0595,
101,0.61695,30,223,0.7326999999999999,
102,0.6269,11,78,0.7376499999999999,
103,0.3682,17,189,0.604,
104,0.8955500000000001,3,84,0.45054999999999995,
105,0.23885,1,150,0.37629999999999997,
106,0.79605,14,35,0.36639999999999995,
107,1.8010000000000002,19,241,0.10899999999999999,
108,0.7861,10,226,0.9108999999999999,
109,0.24880000000000002,2,243,0.34164999999999995,
110,1.8905500000000002,20,194,0.5545,
111,1.8209000000000002,25,7,0.9554499999999999,
112,1.9005,29,53,0.2773,
113,1.6816000000000002,8,176,0.6386499999999999,
114,1.9104500000000002,21,225,0.9059499999999999,
115,0.11945,28,220,0.47035,
116,1.2239,15,117,0.28225,
117,1.7313500000000002,12,232,0.5742999999999999,
118,1.7114500000000001,18,196,0.307,
119,1.81095,7,121,0.9356499999999999,
120,0.6766500000000001,6,6,0.3862,
121,0.9055000000000001,31,227,0.024849999999999997,
122,0.41795000000000004,32,66,0.43074999999999997,
123,1.13435,34,215,0.5247999999999999,
124,0.20900000000000002,26,197,0.9158499999999999,
125,1.0945500000000001,23,143,0.21789999999999998,
126,0.6667000000000001,30,18,0.22285,
127,1.3234000000000001,11,140,0.0496,
128,1.4826000000000001,17,159,0.5049999999999999,
129,1.6617000000000002,3,14,0.86635,
130,0.0697,1,44,0.49015,
131,0.39805,14,179,0.2872,
132,1.19405,19,101,0.9504999999999999,
133,1.7811000000000001,10,144,0.0199,
134,0.15925,2,48,0.8316999999999999,
135,1.77115,20,211,0.5693499999999999,
136,0.3284,25,97,0.5198499999999999,
137,1.9602000000000002,29,213,0.6436,
138,1.204,8,154,0.5000499999999999,
139,0.25875000000000004,21,61,0.70795,
140,0.059750000000000004,28,166,0.11889999999999999,
141,0.27865,15,177,0.45549999999999996,
142,1.97015,12,110,0.9009999999999999,
143,1.0249000000000001,18,203,0.6535,
144,0.33835000000000004,7,200,0.2377,
145,1.1045,6,142,0.8514999999999999,
146,0.9453,31,236,0.34659999999999996,
147,0.16920000000000002,32,8,0.9307,
148,1.33335,34,138,0.208,
149,0.8458000000000001,26,237,0.8564499999999999,
150,1.0050000000000001,23,43,0.29214999999999997,
151,0.9950500000000001,30,59,0.5841999999999999,
152,1.6418000000000001,11,134,0.6237999999999999,
153,0.07965,17,22,0.21295,
154,1.8806,3,126,0.35155,
155,0.4677,1,244,0.60895,
156,1.6219000000000001,14,133,0.4357,
157,0.9751500000000001,19,115,0.17335,
158,0.7463000000000001,10,111,0.9603999999999999,
159,1.9204,2,207,0.24264999999999998,
160,1.61195,20,155,0.92575,
161,0.55725,25,70,0.25749999999999995,
162,0.17915000000000003,29,4,0.8812,
163,0.019950000000000002,8,162,0.1585,
164,1.7512500000000002,21,141,0.6732999999999999,
165,1.51245,28,240,0.6634,
166,1.3831,15,235,0.7475499999999999,
167,2.0,12,219,0.15355,
168,0.18910000000000002,18,108,0.42084999999999995,
169,0.29855000000000004,7,1,0.18819999999999998,
170,0.09955,6,19,0.58915,
171,1.35325,31,206,0.9653499999999999,
172,0.48760000000000003,32,247,0.55945,
173,0.87565,34,242,0.47529999999999994,
174,1.67165,26,102,0.8861499999999999,
175,0.5274000000000001,23,173,0.7624,
176,0.8259000000000001,30,218,0.8218,
177,0.01,11,191,0.76735,
178,0.029900000000000003,17,23,0.23274999999999998,
179,0.9154500000000001,3,37,0.12384999999999999,
180,1.15425,1,229,0.6930999999999999,
181,1.4428,14,195,0.98515,
182,0.13935000000000003,19,152,0.8415999999999999,
183,1.17415,10,147,0.08919999999999999,
184,1.602,2,67,0.1288,
185,0.039850000000000003,20,85,0.9405999999999999,
186,0.12940000000000002,25,100,0.26739999999999997,
187,0.40800000000000003,29,81,0.31195,
188,0.607,8,190,0.20304999999999998,
189,1.1443,21,40,0.4951,
190,1.0448000000000002,28,86,0.09909999999999998,
191,0.5473,15,46,0.33175,
192,1.5522500000000001,12,228,0.54955,
193,1.3930500000000001,18,157,0.7970499999999999,
194,1.45275,7,245,0.08424999999999999,
195,0.45775000000000005,6,161,0.1486,
196,1.5920500000000002,31,98,0.09414999999999998,
197,1.1642000000000001,32,12,0.7425999999999999,
198,0.7562500000000001,34,80,0.0397,
199,1.2736500000000002,26,221,0.7723,
